,month,humidity,pressure,temperature,wind,weather
17317,spring,52,1014,21,2,broken_clouds
17318,spring,52,1014,20,2,broken_clouds
17319,spring,63,1014,17,2,broken_clouds
17320,spring,63,1014,17,2,broken_clouds
17321,spring,63,1014,15,2,broken_clouds
17322,spring,77,1013,14,2,broken_clouds
17323,spring,77,1013,14,2,broken_clouds
17324,spring,77,1013,14,2,overcast_clouds
17325,spring,87,1013,13,3,overcast_clouds
17326,spring,87,1013,13,3,mist
17327,spring,82,1012,13,1,mist
17328,spring,87,1012,12,2,mist
17329,spring,87,1012,12,2,mist
17330,spring,87,1012,12,2,fog
17331,spring,87,1012,12,2,fog
17332,spring,87,1012,12,2,fog
17333,spring,87,1012,13,3,mist
17334,spring,82,1012,15,3,haze
17335,spring,68,1012,18,1,haze
17336,spring,68,1012,19,1,haze
17337,spring,56,1011,21,4,broken_clouds
17338,spring,56,1011,20,4,broken_clouds
17339,spring,32,1011,18,7,light_rain
17340,spring,32,1011,18,7,light_rain
17341,spring,42,1012,15,6,haze
17342,spring,62,1012,13,5,mist
17343,spring,76,1012,11,1,mist
17344,spring,81,1013,11,3,light_rain
17345,spring,87,1014,10,3,fog
17346,spring,87,1014,10,3,fog
17347,spring,87,1014,10,3,fog
17348,spring,93,1015,8,2,fog
17349,spring,93,1015,8,2,fog
17350,spring,93,1015,8,2,mist
17351,spring,93,1015,7,2,mist
17352,spring,87,1014,6,2,fog
17353,spring,100,1014,6,2,fog
17354,spring,100,1015,6,2,fog
17355,spring,100,1015,6,2,fog
17356,spring,93,1015,6,3,fog
17357,spring,100,1016,6,2,mist
17358,spring,87,1016,8,1,mist
17359,spring,54,1016,12,5,scattered_clouds
17360,spring,50,1016,13,4,scattered_clouds
17361,spring,50,1016,13,4,scattered_clouds
17362,spring,46,1015,13,5,scattered_clouds
17363,spring,41,1015,13,6,scattered_clouds
17364,spring,41,1015,13,3,scattered_clouds
17365,spring,44,1015,13,4,scattered_clouds
17366,spring,43,1015,12,8,few_clouds
17367,spring,46,1016,11,5,few_clouds
17368,spring,50,1016,10,4,few_clouds
17369,spring,53,1017,7,3,few_clouds
17370,spring,53,1017,7,3,few_clouds
17371,spring,53,1017,6,3,few_clouds
17372,spring,57,1017,5,3,few_clouds
17373,spring,61,1017,5,2,sky_is_clear
17374,spring,61,1017,4,4,few_clouds
17375,spring,65,1017,4,3,few_clouds
17376,spring,75,1016,3,3,light_rain
17377,spring,75,1016,3,2,broken_clouds
17378,spring,75,1016,3,2,broken_clouds
17379,spring,70,1017,3,3,broken_clouds
17380,spring,70,1017,3,3,broken_clouds
17381,spring,70,1017,3,4,broken_clouds
17382,spring,70,1016,6,4,broken_clouds
17383,spring,70,1016,7,4,broken_clouds
17384,spring,53,1015,10,4,broken_clouds
17385,spring,53,1015,10,4,broken_clouds
17386,spring,57,1015,10,3,overcast_clouds
17387,spring,57,1014,11,4,overcast_clouds
17388,spring,57,1013,11,5,overcast_clouds
17389,spring,54,1013,11,4,overcast_clouds
17390,spring,54,1013,11,3,overcast_clouds
17391,spring,54,1013,11,3,overcast_clouds
17392,spring,66,1013,11,3,overcast_clouds
17393,spring,62,1012,11,5,overcast_clouds
17394,spring,62,1012,10,6,overcast_clouds
17395,spring,71,1012,10,7,mist
17396,spring,81,1011,9,5,mist
17397,spring,87,1011,9,6,mist
17398,spring,93,1011,8,6,fog
17399,spring,81,1011,8,2,light_rain
17400,spring,81,1011,8,2,light_rain
17401,spring,93,1009,8,9,mist
17402,spring,87,1010,7,7,moderate_rain
17403,spring,87,1010,7,7,moderate_rain
17404,spring,87,1011,7,5,mist
17405,spring,81,1011,7,6,light_rain
17406,spring,81,1011,7,6,mist
17407,spring,81,1011,7,7,overcast_clouds
17408,spring,81,1011,7,9,mist
17409,spring,81,1010,7,7,light_intensity_drizzle
17410,spring,81,1009,7,7,light_rain
17411,spring,75,1008,8,6,moderate_rain
17412,spring,75,1008,8,6,moderate_rain
17413,spring,66,1008,8,7,light_rain
17414,spring,75,1009,8,11,light_rain
17415,spring,70,1009,7,9,moderate_rain
17416,spring,70,1009,7,9,moderate_rain
17417,spring,75,1009,6,9,light_rain
17418,spring,75,1009,6,9,light_rain
17419,spring,81,1010,6,8,light_intensity_drizzle
17420,spring,81,1009,6,11,light_intensity_drizzle
17421,spring,81,1009,6,8,light_intensity_drizzle
17422,spring,81,1009,6,8,light_rain
17423,spring,70,1009,6,6,overcast_clouds
17424,spring,70,1009,5,10,overcast_clouds
17425,spring,70,1007,5,12,overcast_clouds
17426,spring,70,1007,5,12,overcast_clouds
17427,spring,60,1009,5,9,broken_clouds
17428,spring,56,1009,5,9,broken_clouds
17429,spring,56,1011,5,8,broken_clouds
17430,spring,56,1011,5,8,broken_clouds
17431,spring,53,1011,6,9,broken_clouds
17432,spring,48,1012,6,9,broken_clouds
17433,spring,48,1012,7,9,broken_clouds
17434,spring,36,1012,8,13,broken_clouds
17435,spring,36,1012,8,13,broken_clouds
17436,spring,36,1012,8,11,broken_clouds
17437,spring,34,1013,8,11,broken_clouds
17438,spring,31,1013,8,12,broken_clouds
17439,spring,31,1014,7,7,broken_clouds
17440,spring,33,1016,6,7,few_clouds
17441,spring,33,1016,6,7,few_clouds
17442,spring,35,1017,5,7,sky_is_clear
17443,spring,41,1017,4,9,sky_is_clear
17444,spring,48,1018,4,8,sky_is_clear
17445,spring,48,1018,4,8,sky_is_clear
17446,spring,48,1018,4,9,sky_is_clear
17447,spring,48,1018,4,4,sky_is_clear
17448,spring,48,1018,4,4,sky_is_clear
17449,spring,59,1019,3,4,sky_is_clear
17450,spring,59,1019,3,4,sky_is_clear
17451,spring,59,1019,4,4,few_clouds
17452,spring,60,1019,4,4,scattered_clouds
17453,spring,56,1021,5,4,broken_clouds
17454,spring,52,1021,7,4,broken_clouds
17455,spring,52,1021,8,4,broken_clouds
17456,spring,43,1021,9,4,scattered_clouds
17457,spring,34,1021,11,6,scattered_clouds
17458,spring,31,1020,12,6,scattered_clouds
17459,spring,26,1020,14,5,scattered_clouds
17460,spring,20,1019,15,9,scattered_clouds
17461,spring,20,1019,16,7,scattered_clouds
17462,spring,23,1019,15,6,scattered_clouds
17463,spring,44,1024,12,5,few_clouds
17464,spring,24,1020,12,4,scattered_clouds
17465,spring,20,1021,11,5,scattered_clouds
17466,spring,22,1021,11,4,scattered_clouds
17467,spring,29,1021,10,3,broken_clouds
17468,spring,29,1021,10,3,broken_clouds
17469,spring,32,1021,10,3,overcast_clouds
17470,spring,34,1021,10,3,overcast_clouds
17471,spring,34,1021,10,3,overcast_clouds
17472,spring,34,1021,11,3,overcast_clouds
17473,spring,34,1021,11,3,light_rain
17474,spring,34,1021,11,3,light_rain
17475,spring,40,1021,10,2,light_rain
17476,spring,40,1021,10,2,light_rain
17477,spring,40,1021,10,2,broken_clouds
17478,spring,40,1021,11,2,light_rain
17479,spring,30,1021,14,3,broken_clouds
17480,spring,41,1024,14,2,broken_clouds
17481,spring,54,1029,15,2,scattered_clouds
17482,spring,23,1019,18,4,broken_clouds
17483,spring,21,1019,20,5,broken_clouds
17484,spring,17,1019,20,5,broken_clouds
17485,spring,18,1018,20,6,broken_clouds
17486,spring,20,1018,19,4,broken_clouds
17487,spring,38,1023,16,4,broken_clouds
17488,spring,27,1019,16,2,broken_clouds
17489,spring,36,1019,14,3,broken_clouds
17490,spring,36,1019,14,3,broken_clouds
17491,spring,36,1018,14,4,broken_clouds
17492,spring,47,1017,13,3,broken_clouds
17493,spring,47,1017,13,3,broken_clouds
17494,spring,58,1017,13,5,broken_clouds
17495,spring,58,1017,12,5,broken_clouds
17496,spring,62,1017,12,5,broken_clouds
17497,spring,62,1017,11,5,broken_clouds
17498,spring,62,1017,11,5,overcast_clouds
17499,spring,62,1017,11,4,overcast_clouds
17500,spring,66,1018,11,4,overcast_clouds
17501,spring,66,1019,12,4,overcast_clouds
17502,spring,62,1020,13,4,overcast_clouds
17503,spring,58,1019,14,3,overcast_clouds
17504,spring,45,1020,17,6,light_rain
17505,spring,52,1024,16,5,broken_clouds
17506,spring,45,1019,17,8,overcast_clouds
17507,spring,45,1019,17,4,overcast_clouds
17508,spring,40,1010,16,2,broken_clouds
17509,spring,41,1011,16,2,broken_clouds
17510,spring,62,1027,15,3,broken_clouds
17511,spring,57,1020,14,3,overcast_clouds
17512,spring,57,1020,13,3,overcast_clouds
17513,spring,43,1020,11,3,overcast_clouds
17514,spring,43,1021,10,2,overcast_clouds
17515,spring,43,1021,10,2,overcast_clouds
17516,spring,50,1021,9,2,overcast_clouds
17517,spring,57,1020,9,1,overcast_clouds
17518,spring,57,1020,9,1,overcast_clouds
17519,spring,50,1020,10,2,light_rain
17520,spring,71,1019,9,1,light_intensity_drizzle
17521,spring,81,1019,9,3,light_rain
17522,spring,93,1018,8,1,mist
17523,spring,93,1018,8,1,mist
17524,spring,93,1017,8,1,overcast_clouds
17525,spring,93,1016,8,1,mist
17526,spring,87,1015,8,2,mist
17527,spring,87,1014,8,1,mist
17528,spring,93,1013,9,2,mist
17529,spring,100,1011,8,2,light_rain
17530,spring,93,1009,9,4,mist
17531,spring,93,1007,9,4,mist
17532,spring,87,1007,9,2,mist
17533,spring,89,1006,9,2,overcast_clouds
17534,spring,93,1006,10,2,light_rain
17535,spring,93,1005,10,2,light_intensity_drizzle
17536,spring,87,1004,10,3,light_intensity_drizzle
17537,spring,93,1003,9,2,light_intensity_drizzle
17538,spring,93,1004,9,3,haze
17539,spring,93,1003,9,1,haze
17540,spring,81,1003,8,3,fog
17541,spring,93,1003,8,3,mist
17542,spring,93,1003,8,3,mist
17543,spring,93,1002,9,4,mist
17544,spring,87,1002,8,3,mist
17545,spring,87,1002,8,3,mist
17546,spring,65,1003,8,3,overcast_clouds
17547,spring,70,1003,8,2,overcast_clouds
17548,spring,75,1003,7,2,scattered_clouds
17549,spring,75,1003,7,3,scattered_clouds
17550,spring,61,1004,8,8,scattered_clouds
17551,spring,61,1004,9,8,scattered_clouds
17552,spring,57,1004,9,7,broken_clouds
17553,spring,53,1004,10,7,broken_clouds
17554,spring,50,1004,10,9,light_rain
17555,spring,56,1007,10,9,broken_clouds
17556,spring,68,1013,10,7,broken_clouds
17557,spring,53,1006,8,7,light_intensity_drizzle
17558,spring,59,1009,8,7,broken_clouds
17559,spring,71,1016,7,6,scattered_clouds
17560,spring,52,1010,6,6,scattered_clouds
17561,spring,52,1012,5,6,scattered_clouds
17562,spring,52,1012,5,6,scattered_clouds
17563,spring,60,1013,4,7,few_clouds
17564,spring,60,1014,3,3,few_clouds
17565,spring,60,1015,3,3,few_clouds
17566,spring,64,1015,3,4,scattered_clouds
17567,spring,69,1015,2,4,few_clouds
17568,spring,69,1015,2,4,few_clouds
17569,spring,64,1016,2,3,scattered_clouds
17570,spring,69,1016,2,2,light_rain
17571,spring,80,1021,2,2,few_clouds
17572,spring,69,1017,0,4,few_clouds
17573,spring,74,1020,1,3,few_clouds
17574,spring,84,1025,3,2,sky_is_clear
17575,spring,77,1022,3,3,sky_is_clear
17576,spring,92,1031,5,1,sky_is_clear
17577,spring,90,1030,6,2,sky_is_clear
17578,spring,90,1030,6,2,sky_is_clear
17579,spring,87,1029,6,2,sky_is_clear
17580,spring,86,1029,6,2,sky_is_clear
17581,spring,87,1029,6,3,few_clouds
17582,spring,86,1028,6,3,few_clouds
17583,spring,87,1028,6,3,scattered_clouds
17584,spring,57,1018,7,4,broken_clouds
17585,spring,45,1014,7,4,broken_clouds
17586,spring,52,1014,6,5,broken_clouds
17587,spring,52,1014,7,5,broken_clouds
17588,spring,52,1014,6,4,broken_clouds
17589,spring,63,1014,6,4,broken_clouds
17590,spring,64,1013,6,3,broken_clouds
17591,spring,78,1021,7,3,overcast_clouds
17592,spring,70,1013,6,3,overcast_clouds
17593,spring,70,1013,6,2,overcast_clouds
17594,spring,70,1013,6,2,overcast_clouds
17595,spring,70,1014,6,2,overcast_clouds
17596,spring,70,1014,6,2,overcast_clouds
17597,spring,70,1014,6,2,overcast_clouds
17598,spring,70,1015,8,2,broken_clouds
17599,spring,61,1015,11,1,broken_clouds
17600,spring,57,1015,12,3,broken_clouds
17601,spring,57,1015,12,3,broken_clouds
17602,spring,37,1013,13,7,broken_clouds
17603,spring,37,1013,13,7,broken_clouds
17604,spring,49,1013,13,5,light_rain
17605,spring,33,1013,12,4,broken_clouds
17606,spring,33,1013,12,4,broken_clouds
17607,spring,40,1015,9,3,broken_clouds
17608,spring,43,1015,7,2,broken_clouds
17609,spring,49,1015,6,3,broken_clouds
17610,spring,52,1016,5,2,few_clouds
17611,spring,90,1017,5,1,few_clouds
17612,spring,90,1017,4,1,sky_is_clear
17613,spring,65,1017,4,1,few_clouds
17614,spring,70,1017,3,1,few_clouds
17615,spring,71,1017,3,1,few_clouds
17616,spring,75,1018,2,1,scattered_clouds
17617,spring,75,1018,2,1,scattered_clouds
17618,spring,86,1019,2,1,few_clouds
17619,spring,86,1020,2,1,scattered_clouds
17620,spring,86,1020,2,1,scattered_clouds
17621,spring,80,1021,3,1,scattered_clouds
17622,spring,49,1022,7,1,light_rain
17623,spring,49,1022,8,1,light_rain
17624,spring,35,1022,13,2,scattered_clouds
17625,spring,33,1021,14,3,scattered_clouds
17626,spring,33,1021,14,3,scattered_clouds
17627,spring,29,1021,15,2,scattered_clouds
17628,spring,45,1026,14,2,few_clouds
17629,spring,48,1021,15,4,scattered_clouds
17630,spring,47,1021,13,3,broken_clouds
17631,spring,58,1022,10,2,scattered_clouds
17632,spring,54,1022,10,2,scattered_clouds
17633,spring,62,1022,9,1,scattered_clouds
17634,spring,62,1022,8,1,scattered_clouds
17635,spring,70,1022,7,1,few_clouds
17636,spring,70,1021,7,1,few_clouds
17637,spring,70,1021,6,1,few_clouds
17638,spring,75,1021,6,2,sky_is_clear
17639,spring,81,1020,5,2,mist
17640,spring,81,1020,5,2,scattered_clouds
17641,spring,86,1020,4,1,mist
17642,spring,85,1020,4,1,scattered_clouds
17643,spring,81,1020,5,2,mist
17644,spring,81,1020,6,2,scattered_clouds
17645,spring,87,1020,8,3,haze
17646,spring,87,1022,9,2,broken_clouds
17647,spring,81,1019,12,1,haze
17648,spring,80,1019,12,1,broken_clouds
17649,spring,78,1024,14,2,broken_clouds
17650,spring,72,1017,17,2,broken_clouds
17651,spring,72,1020,16,2,broken_clouds
17652,spring,73,1024,16,2,scattered_clouds
17653,spring,67,1015,17,3,broken_clouds
17654,spring,77,1015,16,1,broken_clouds
17655,spring,77,1015,16,1,broken_clouds
17656,spring,93,1015,13,1,broken_clouds
17657,spring,92,1014,13,1,broken_clouds
17658,spring,87,1014,12,0,mist
17659,spring,87,1013,12,1,broken_clouds
17660,spring,87,1013,12,1,fog
17661,spring,88,1016,12,1,broken_clouds
17662,spring,87,1013,12,1,fog
17663,spring,89,1012,12,1,overcast_clouds
17664,spring,100,1012,12,2,fog
17665,spring,100,1012,12,2,overcast_clouds
17666,spring,100,1012,13,1,fog
17667,spring,99,1013,13,1,light_rain
17668,spring,96,1012,13,1,overcast_clouds
17669,spring,93,1013,13,1,mist
17670,spring,94,1018,13,1,light_rain
17671,spring,81,1012,14,2,broken_clouds
17672,spring,72,1012,15,3,fog
17673,spring,77,1016,15,2,light_rain
17674,spring,72,1012,17,3,broken_clouds
17675,spring,72,1012,18,3,overcast_clouds
17676,spring,72,1018,17,3,light_rain
17677,spring,68,1012,16,8,scattered_clouds
17678,spring,61,1013,14,6,scattered_clouds
17679,spring,50,1015,12,3,sky_is_clear
17680,spring,50,1015,11,3,sky_is_clear
17681,spring,50,1017,10,5,sky_is_clear
17682,spring,56,1020,9,5,sky_is_clear
17683,spring,49,1018,8,5,few_clouds
17684,spring,49,1018,8,5,few_clouds
17685,spring,52,1019,6,5,sky_is_clear
17686,spring,52,1019,6,5,sky_is_clear
17687,spring,56,1019,4,3,sky_is_clear
17688,spring,64,1021,4,3,sky_is_clear
17689,spring,56,1020,2,4,sky_is_clear
17690,spring,56,1020,2,4,sky_is_clear
17691,spring,64,1020,0,5,few_clouds
17692,spring,63,1020,0,4,few_clouds
17693,spring,78,1026,2,2,few_clouds
17694,spring,55,1020,2,3,scattered_clouds
17695,spring,52,1019,4,2,scattered_clouds
17696,spring,69,1026,7,1,scattered_clouds
17697,spring,45,1019,7,1,broken_clouds
17698,spring,45,1018,8,1,broken_clouds
17699,spring,65,1024,8,1,broken_clouds
17700,spring,45,1017,8,2,overcast_clouds
17701,spring,45,1017,7,2,overcast_clouds
17702,spring,66,1023,7,2,overcast_clouds
17703,spring,48,1017,6,4,light_intensity_drizzle
17704,spring,70,1016,4,3,mist
17705,spring,72,1016,4,3,overcast_clouds
17706,spring,93,1017,2,4,light_snow
17707,spring,93,1016,2,3,overcast_clouds
17708,spring,99,1016,1,2,light_rain_and_snow
17709,spring,99,1018,1,2,moderate_rain
17710,spring,93,1015,1,1,drizzle
17711,spring,93,1015,2,1,overcast_clouds
17712,spring,93,1015,2,3,mist
17713,spring,91,1015,2,3,overcast_clouds
17714,spring,74,1015,2,3,overcast_clouds
17715,spring,76,1016,2,3,moderate_rain
17716,spring,69,1017,1,5,broken_clouds
17717,spring,69,1017,1,5,moderate_rain
17718,spring,84,1023,1,5,moderate_rain
17719,spring,59,1018,2,5,scattered_clouds
17720,spring,50,1018,3,7,scattered_clouds
17721,spring,41,1018,3,8,scattered_clouds
17722,spring,39,1017,4,8,scattered_clouds
17723,spring,38,1017,5,7,scattered_clouds
17724,spring,63,1023,4,5,moderate_rain
17725,spring,32,1017,4,6,scattered_clouds
17726,spring,30,1018,4,5,scattered_clouds
17727,spring,62,1024,3,4,moderate_rain
17728,spring,47,1020,0,2,sky_is_clear
17729,spring,50,1020,0,2,sky_is_clear
17730,spring,65,1020,-1,2,sky_is_clear
17731,spring,67,1020,-1,2,sky_is_clear
17732,spring,76,1021,-3,2,sky_is_clear
17733,spring,82,1025,-2,2,sky_is_clear
17734,spring,76,1021,-3,2,sky_is_clear
17735,spring,55,1023,-1,2,scattered_clouds
17736,spring,63,1025,-1,2,scattered_clouds
17737,spring,81,1024,-2,2,few_clouds
17738,spring,80,1024,-2,2,few_clouds
17739,spring,68,1025,-2,3,few_clouds
17740,spring,67,1025,-2,3,few_clouds
17741,spring,80,1033,0,3,sky_is_clear
17742,spring,60,1027,0,3,few_clouds
17743,spring,53,1027,0,4,few_clouds
17744,spring,71,1034,2,4,sky_is_clear
17745,spring,41,1028,3,5,few_clouds
17746,spring,37,1027,4,5,few_clouds
17747,spring,33,1027,4,5,few_clouds
17748,spring,59,1032,4,3,few_clouds
17749,spring,30,1026,5,4,few_clouds
17750,spring,30,1026,3,3,scattered_clouds
17751,spring,32,1028,0,3,scattered_clouds
17752,spring,33,1028,0,2,scattered_clouds
17753,spring,44,1028,0,1,light_snow
17754,spring,54,1030,0,1,few_clouds
17755,spring,55,1028,-1,1,mist
17756,spring,58,1028,-2,1,few_clouds
17757,spring,81,1028,-2,2,scattered_clouds
17758,spring,81,1028,-2,2,scattered_clouds
17759,spring,84,1028,-2,1,mist
17760,spring,86,1030,-2,1,broken_clouds
17761,spring,79,1029,-2,2,mist
17762,spring,79,1029,-2,2,broken_clouds
17763,spring,82,1029,-1,1,mist
17764,spring,81,1028,-1,1,broken_clouds
17765,spring,82,1035,0,1,broken_clouds
17766,spring,64,1028,0,2,overcast_clouds
17767,spring,58,1027,1,2,overcast_clouds
17768,spring,69,1034,4,2,broken_clouds
17769,spring,48,1027,4,2,overcast_clouds
17770,spring,49,1026,4,2,overcast_clouds
17771,spring,52,1024,5,3,overcast_clouds
17772,spring,52,1024,5,3,overcast_clouds
17773,spring,50,1023,5,3,overcast_clouds
17774,spring,48,1023,5,4,overcast_clouds
17775,spring,70,1029,5,3,overcast_clouds
17776,spring,52,1023,5,2,overcast_clouds
17777,spring,52,1022,5,2,overcast_clouds
17778,spring,56,1022,5,3,light_rain
17779,spring,63,1021,5,3,overcast_clouds
17780,spring,95,1021,4,3,drizzle
17781,spring,96,1024,4,2,light_rain
17782,spring,80,1020,4,1,mist
17783,spring,80,1017,3,1,mist
17784,spring,83,1018,3,1,moderate_rain
17785,spring,93,1015,3,1,mist
17786,spring,93,1014,3,1,overcast_clouds
17787,spring,93,1013,3,1,mist
17788,spring,93,1012,3,1,overcast_clouds
17789,spring,100,1020,4,3,moderate_rain
17790,spring,100,1011,4,4,drizzle
17791,spring,96,1009,4,3,overcast_clouds
17792,spring,94,1016,5,2,moderate_rain
17793,spring,87,1005,5,2,mist
17794,spring,87,1004,6,2,overcast_clouds
17795,spring,94,1012,7,2,heavy_intensity_rain
17796,spring,87,1001,7,2,fog
17797,spring,88,1000,7,2,overcast_clouds
17798,spring,94,1007,10,4,heavy_intensity_rain
17799,spring,93,1000,8,2,mist
17800,spring,93,1000,8,4,light_intensity_drizzle
17801,spring,93,1000,8,4,overcast_clouds
17802,spring,93,1001,8,5,overcast_clouds
17803,spring,90,1001,8,4,overcast_clouds
17804,spring,65,1002,7,3,overcast_clouds
17805,spring,69,1003,7,3,broken_clouds
17806,spring,70,1003,5,7,broken_clouds
17807,spring,74,1005,5,7,broken_clouds
17808,spring,87,1012,3,6,scattered_clouds
17809,spring,59,1005,3,7,few_clouds
17810,spring,50,1007,0,8,sky_is_clear
17811,spring,52,1007,0,8,sky_is_clear
17812,spring,48,1008,-1,9,sky_is_clear
17813,spring,46,1010,-2,10,few_clouds
17814,spring,69,1016,-2,9,few_clouds
17815,spring,40,1011,-2,10,scattered_clouds
17816,spring,36,1012,-1,10,scattered_clouds
17817,spring,58,1016,-1,9,scattered_clouds
17818,spring,26,1012,0,11,scattered_clouds
17819,spring,26,1012,0,11,scattered_clouds
17820,spring,63,1019,-1,8,few_clouds
17821,spring,26,1013,-1,10,scattered_clouds
17822,spring,26,1014,-1,9,scattered_clouds
17823,spring,61,1021,-2,8,few_clouds
17824,spring,32,1017,-3,8,scattered_clouds
17825,spring,32,1017,-3,8,scattered_clouds
17826,spring,35,1019,-4,8,few_clouds
17827,spring,35,1019,-4,8,few_clouds
17828,spring,38,1020,-4,9,sky_is_clear
17829,spring,51,1023,-4,8,sky_is_clear
17830,spring,41,1020,-4,8,sky_is_clear
17831,spring,40,1020,-4,8,sky_is_clear
17832,spring,38,1022,-5,8,sky_is_clear
17833,spring,38,1022,-5,8,sky_is_clear
17834,spring,41,1023,-6,6,sky_is_clear
17835,spring,45,1024,-5,6,sky_is_clear
17836,spring,42,1023,-6,5,sky_is_clear
17837,spring,44,1024,-6,4,sky_is_clear
17838,spring,70,1030,-4,4,sky_is_clear
17839,spring,38,1026,-4,5,few_clouds
17840,spring,53,1028,-3,5,few_clouds
17841,spring,76,1032,-2,4,sky_is_clear
17842,spring,54,1024,0,4,few_clouds
17843,spring,65,1026,0,3,few_clouds
17844,spring,82,1031,-1,3,sky_is_clear
17845,spring,29,1022,0,5,scattered_clouds
17846,spring,32,1021,0,5,scattered_clouds
17847,spring,39,1021,-2,7,few_clouds
17848,spring,40,1021,-1,7,scattered_clouds
17849,spring,50,1021,-1,4,broken_clouds
17850,spring,59,1023,-1,4,broken_clouds
17851,spring,46,1020,-1,4,overcast_clouds
17852,spring,45,1019,-1,4,overcast_clouds
17853,spring,43,1018,0,5,overcast_clouds
17854,spring,43,1017,0,5,overcast_clouds
17855,spring,50,1017,-1,6,broken_clouds
17856,spring,54,1018,-1,6,broken_clouds
17857,spring,81,1016,-2,3,scattered_clouds
17858,spring,80,1015,-2,3,scattered_clouds
17859,spring,75,1015,-1,1,scattered_clouds
17860,spring,73,1015,-1,1,scattered_clouds
17861,spring,51,1015,0,3,broken_clouds
17862,spring,51,1015,0,3,broken_clouds
17863,spring,48,1014,1,4,broken_clouds
17864,spring,67,1021,5,6,broken_clouds
17865,spring,44,1014,4,7,broken_clouds
17866,spring,49,1015,5,7,broken_clouds
17867,spring,78,1024,7,6,sky_is_clear
17868,spring,79,1023,6,6,sky_is_clear
17869,spring,39,1011,7,9,scattered_clouds
17870,spring,36,1011,6,8,scattered_clouds
17871,spring,32,1013,4,5,few_clouds
17872,spring,32,1013,4,6,few_clouds
17873,spring,32,1015,2,8,few_clouds
17874,spring,43,1017,1,7,few_clouds
17875,spring,34,1016,0,7,few_clouds
17876,spring,34,1016,0,7,few_clouds
17877,spring,36,1018,-1,6,few_clouds
17878,spring,36,1018,-1,6,few_clouds
17879,spring,39,1018,-1,5,sky_is_clear
17880,spring,43,1019,-1,5,sky_is_clear
17881,spring,45,1020,-2,4,sky_is_clear
17882,spring,45,1020,-2,4,sky_is_clear
17883,spring,49,1022,-3,4,sky_is_clear
17884,spring,48,1022,-3,4,sky_is_clear
17885,spring,74,1029,-2,5,sky_is_clear
17886,spring,45,1024,-2,5,few_clouds
17887,spring,41,1024,-1,5,few_clouds
17888,spring,70,1032,0,5,sky_is_clear
17889,spring,34,1026,0,6,few_clouds
17890,spring,32,1026,0,6,few_clouds
17891,spring,67,1034,2,6,sky_is_clear
17892,spring,27,1028,2,8,few_clouds
17893,spring,27,1028,1,7,few_clouds
17894,spring,67,1036,0,5,sky_is_clear
17895,spring,31,1030,0,5,few_clouds
17896,spring,39,1030,0,4,few_clouds
17897,spring,63,1033,-1,3,sky_is_clear
17898,spring,65,1033,-1,3,sky_is_clear
17899,spring,39,1033,-3,1,sky_is_clear
17900,spring,39,1033,-3,1,sky_is_clear
17901,spring,46,1034,-4,1,sky_is_clear
17902,spring,46,1033,-4,1,sky_is_clear
17903,spring,53,1033,-4,1,sky_is_clear
17904,spring,57,1034,-4,1,sky_is_clear
17905,spring,62,1033,-5,1,mist
17906,spring,62,1033,-5,1,sky_is_clear
17907,spring,62,1033,-5,3,mist
17908,spring,61,1033,-5,3,sky_is_clear
17909,spring,53,1033,-4,3,few_clouds
17910,spring,55,1033,-4,3,few_clouds
17911,spring,46,1031,-2,5,few_clouds
17912,spring,72,1038,1,5,sky_is_clear
17913,spring,32,1029,3,8,mist
17914,spring,31,1028,4,8,scattered_clouds
17915,spring,61,1034,4,5,scattered_clouds
17916,spring,28,1026,5,5,haze
17917,spring,29,1025,5,5,broken_clouds
17918,spring,59,1032,5,6,scattered_clouds
17919,spring,35,1025,5,7,broken_clouds
17920,spring,38,1024,5,5,broken_clouds
17921,spring,38,1024,5,5,broken_clouds
17922,spring,38,1024,5,5,overcast_clouds
17923,spring,38,1023,5,5,overcast_clouds
17924,spring,41,1023,5,3,broken_clouds
17925,spring,49,1026,5,3,broken_clouds
17926,spring,41,1022,5,5,broken_clouds
17927,spring,41,1022,5,4,broken_clouds
17928,spring,48,1024,5,4,broken_clouds
17929,spring,45,1022,5,3,overcast_clouds
17930,spring,45,1022,5,3,overcast_clouds
17931,spring,48,1023,5,3,light_intensity_drizzle
17932,spring,48,1023,5,3,overcast_clouds
17933,spring,66,1030,5,3,broken_clouds
17934,spring,48,1023,6,3,broken_clouds
17935,spring,43,1022,7,2,broken_clouds
17936,spring,59,1031,8,2,scattered_clouds
17937,spring,32,1021,11,1,broken_clouds
17938,spring,32,1021,11,2,broken_clouds
17939,spring,53,1029,11,3,scattered_clouds
17940,spring,32,1021,13,4,broken_clouds
17941,spring,32,1020,12,3,broken_clouds
17942,spring,54,1027,9,1,scattered_clouds
17943,spring,34,1020,9,1,mist
17944,spring,71,1010,8,1,mist
17945,spring,68,1011,8,1,scattered_clouds
17946,spring,53,1019,7,1,mist
17947,spring,53,1018,7,1,overcast_clouds
17948,spring,56,1017,8,2,mist
17949,spring,60,1018,8,3,overcast_clouds
17950,spring,100,1014,9,4,mist
17951,spring,97,1013,10,4,overcast_clouds
17952,spring,87,1009,12,6,mist
17953,spring,86,1008,13,6,overcast_clouds
17954,spring,82,1006,16,10,mist
17955,spring,83,1007,16,10,heavy_intensity_rain
17956,spring,84,1005,16,10,overcast_clouds
